Local time,Open,High,Low,Close,Volume
10.01.2024 14:00:00.000 GMT+0100,102.202,102.230,102.128,102.228,10.926
10.01.2024 15:00:00.000 GMT+0100,102.221,102.304,102.211,102.243,11.238
10.01.2024 16:00:00.000 GMT+0100,102.235,102.289,102.054,102.074,12.108
10.01.2024 17:00:00.000 GMT+0100,102.076,102.205,102.058,102.140,11.178
10.01.2024 18:00:00.000 GMT+0100,102.137,102.150,102.074,102.082,9.7289
10.01.2024 19:00:00.000 GMT+0100,102.088,102.150,102.059,102.065,8.874
10.01.2024 20:00:00.000 GMT+0100,102.069,102.090,102.054,102.057,5.964
10.01.2024 21:00:00.000 GMT+0100,102.057,102.144,102.040,102.111,10.7605
10.01.2024 22:00:00.000 GMT+0100,102.117,102.117,102.052,102.060,3.084
10.01.2024 23:00:00.000 GMT+0100,102.060,102.060,102.060,102.060,0
11.01.2024 00:00:00.000 GMT+0100,102.060,102.060,102.060,102.060,0
11.01.2024 01:00:00.000 GMT+0100,102.060,102.060,102.060,102.060,0
11.01.2024 02:00:00.000 GMT+0100,102.005,102.015,101.952,101.962,5.9096
11.01.2024 03:00:00.000 GMT+0100,101.967,101.995,101.916,101.988,5.7358
11.01.2024 04:00:00.000 GMT+0100,101.981,101.989,101.935,101.941,3.564
11.01.2024 05:00:00.000 GMT+0100,101.946,101.975,101.921,101.970,3.222
11.01.2024 06:00:00.000 GMT+0100,101.969,101.989,101.929,101.976,4.5089
11.01.2024 07:00:00.000 GMT+0100,101.974,102.007,101.894,101.911,4.692
11.01.2024 08:00:00.000 GMT+0100,101.909,101.980,101.899,101.970,6.972
11.01.2024 09:00:00.000 GMT+0100,101.965,102.026,101.941,101.997,9.396
11.01.2024 10:00:00.000 GMT+0100,101.998,102.124,101.998,102.100,8.394
11.01.2024 11:00:00.000 GMT+0100,102.100,102.135,102.048,102.052,7.4696
11.01.2024 12:00:00.000 GMT+0100,102.054,102.060,101.949,101.966,6.9
11.01.2024 13:00:00.000 GMT+0100,101.968,101.995,101.881,101.933,7.2989
11.01.2024 14:00:00.000 GMT+0100,101.930,102.402,101.891,102.392,25.932
11.01.2024 15:00:00.000 GMT+0100,102.389,102.473,102.062,102.250,26.034
11.01.2024 16:00:00.000 GMT+0100,102.259,102.490,102.182,102.343,23.166
11.01.2024 17:00:00.000 GMT+0100,102.338,102.439,102.266,102.389,19.092
11.01.2024 18:00:00.000 GMT+0100,102.395,102.404,102.291,102.317,14.4149
11.01.2024 19:00:00.000 GMT+0100,102.321,102.330,102.164,102.171,11.73
11.01.2024 20:00:00.000 GMT+0100,102.168,102.172,101.989,102.008,10.9589
11.01.2024 21:00:00.000 GMT+0100,102.003,102.192,101.996,102.055,14.3574
11.01.2024 22:00:00.000 GMT+0100,102.059,102.065,102.014,102.056,4.8329
11.01.2024 23:00:00.000 GMT+0100,102.056,102.056,102.056,102.056,0
12.01.2024 00:00:00.000 GMT+0100,102.056,102.056,102.056,102.056,0
12.01.2024 01:00:00.000 GMT+0100,102.056,102.056,102.056,102.056,0
12.01.2024 02:00:00.000 GMT+0100,102.007,102.041,101.909,101.927,6.828
12.01.2024 03:00:00.000 GMT+0100,101.930,101.966,101.911,101.948,6.1109
12.01.2024 04:00:00.000 GMT+0100,101.949,101.950,101.899,101.944,4.314
12.01.2024 05:00:00.000 GMT+0100,101.949,101.999,101.946,101.975,3.036
12.01.2024 06:00:00.000 GMT+0100,101.972,102.014,101.944,102.002,5.172
12.01.2024 07:00:00.000 GMT+0100,102.000,102.015,101.951,101.980,4.59
12.01.2024 08:00:00.000 GMT+0100,101.972,102.097,101.966,102.060,9.24
12.01.2024 09:00:00.000 GMT+0100,102.052,102.067,101.892,101.956,11.196
12.01.2024 10:00:00.000 GMT+0100,101.958,102.077,101.921,102.062,9.384
12.01.2024 11:00:00.000 GMT+0100,102.064,102.117,102.057,102.084,9.0958
12.01.2024 12:00:00.000 GMT+0100,102.081,102.231,102.068,102.204,8.934
12.01.2024 13:00:00.000 GMT+0100,102.203,102.284,102.176,102.275,10.434
12.01.2024 14:00:00.000 GMT+0100,102.282,102.300,101.968,102.067,21.2845
