Local time,Open,High,Low,Close,Volume
09.01.2024 08:00:00.000 GMT+0100,46756,46901,46709,46796,0.0426
09.01.2024 09:00:00.000 GMT+0100,46792,46841,46494,46509,0.0497
09.01.2024 10:00:00.000 GMT+0100,46509,46659,46407,46470,0.0636
09.01.2024 11:00:00.000 GMT+0100,46468,46647,46361,46423,0.0468
09.01.2024 12:00:00.000 GMT+0100,46417,46604,46392,46576,0.0935
09.01.2024 13:00:00.000 GMT+0100,46590,46965,45511,46146,0.1315
09.01.2024 14:00:00.000 GMT+0100,46146,47000,46058,46810,0.094
09.01.2024 15:00:00.000 GMT+0100,46810,46966,46477,46523,0.1017
09.01.2024 16:00:00.000 GMT+0100,46523,46967,46414,46830,0.103
09.01.2024 17:00:00.000 GMT+0100,46831,46935,46695,46881,0.101
09.01.2024 18:00:00.000 GMT+0100,46881,46890,46603,46683,0.3155
09.01.2024 19:00:00.000 GMT+0100,46683,46703,46466,46602,0.3855
09.01.2024 20:00:00.000 GMT+0100,46602,46850,46548,46841,0.391
09.01.2024 21:00:00.000 GMT+0100,46841,46890,46563,46608,0.3794
09.01.2024 22:00:00.000 GMT+0100,46608,47913,44860,45358,0.4207
09.01.2024 23:00:00.000 GMT+0100,45368,46216,45277,46213,0.2707
10.01.2024 00:00:00.000 GMT+0100,46213,46213,45889,46058,0.2306
10.01.2024 01:00:00.000 GMT+0100,46058,46189,45752,45807,0.2008
10.01.2024 02:00:00.000 GMT+0100,45806,45901,45577,45882,0.1873
10.01.2024 03:00:00.000 GMT+0100,45878,46028,45831,45921,0.1725
10.01.2024 04:00:00.000 GMT+0100,45923,46155,45877,46072,0.1549
10.01.2024 05:00:00.000 GMT+0100,46072,46136,45903,45913,0.1648
10.01.2024 06:00:00.000 GMT+0100,45913,45981,45855,45932,0.1614
10.01.2024 07:00:00.000 GMT+0100,45932,46011,45838,45948,0.1445
10.01.2024 08:00:00.000 GMT+0100,45948,45982,45703,45727,0.1711
10.01.2024 09:00:00.000 GMT+0100,45727,45807,45283,45283,0.1821
10.01.2024 10:00:00.000 GMT+0100,45280,45642,45272,45615,0.1767
10.01.2024 11:00:00.000 GMT+0100,45612,45680,45502,45508,0.1544
10.01.2024 12:00:00.000 GMT+0100,45508,45611,45022,45470,0.1875
10.01.2024 13:00:00.000 GMT+0100,45470,45598,44372,44662,0.2805
10.01.2024 14:00:00.000 GMT+0100,44671,45350,44324,45097,0.2453
10.01.2024 15:00:00.000 GMT+0100,45097,45378,44794,44834,0.2017
10.01.2024 16:00:00.000 GMT+0100,44833,45572,44764,45520,0.203
10.01.2024 17:00:00.000 GMT+0100,45520,45659,45157,45291,0.2018
10.01.2024 18:00:00.000 GMT+0100,45295,46413,45216,46372,0.2135
10.01.2024 19:00:00.000 GMT+0100,46386,46604,45986,46516,0.2737
10.01.2024 20:00:00.000 GMT+0100,46517,46675,46087,46476,0.297
10.01.2024 21:00:00.000 GMT+0100,46476,46487,44873,46116,0.3233
10.01.2024 22:00:00.000 GMT+0100,46114,46260,45130,45908,0.245
10.01.2024 23:00:00.000 GMT+0100,45912,46930,45744,46897,0.2639
11.01.2024 00:00:00.000 GMT+0100,46891,47664,46384,46630,0.3299
11.01.2024 01:00:00.000 GMT+0100,46636,46692,46280,46656,0.2385
11.01.2024 02:00:00.000 GMT+0100,46656,46745,46432,46491,0.2237
11.01.2024 03:00:00.000 GMT+0100,46491,46606,46478,46546,0.1745
11.01.2024 04:00:00.000 GMT+0100,46540,46571,46198,46479,0.1932
11.01.2024 05:00:00.000 GMT+0100,46478,46484,46304,46382,0.1847
11.01.2024 06:00:00.000 GMT+0100,46383,46402,45888,46053,0.177
11.01.2024 07:00:00.000 GMT+0100,46053,46066,45585,45883,0.1813
11.01.2024 08:00:00.000 GMT+0100,45883,46126,45861,46065,0.1345
11.01.2024 09:00:00.000 GMT+0100,46063,46282,46030,46250,0.1494
11.01.2024 10:00:00.000 GMT+0100,46250,46309,46177,46189,0.1609
11.01.2024 11:00:00.000 GMT+0100,46188,46822,46178,46822,0.2067
11.01.2024 12:00:00.000 GMT+0100,46822,47109,46671,47024,0.2648
11.01.2024 13:00:00.000 GMT+0100,47024,47421,46912,47412,0.2952
11.01.2024 14:00:00.000 GMT+0100,47412,47412,46757,47288,0.3594
11.01.2024 15:00:00.000 GMT+0100,47288,48946,47186,48550,0.4697
11.01.2024 16:00:00.000 GMT+0100,48550,48619,46432,46704,0.2948
11.01.2024 17:00:00.000 GMT+0100,46704,46959,45717,45948,0.083
11.01.2024 18:00:00.000 GMT+0100,45948,46501,45575,46449,0.0612
11.01.2024 19:00:00.000 GMT+0100,46459,46608,46222,46564,0.2062
11.01.2024 20:00:00.000 GMT+0100,46568,46699,46243,46661,0.3191
11.01.2024 21:00:00.000 GMT+0100,46661,46946,46085,46232,0.371
11.01.2024 22:00:00.000 GMT+0100,46232,46415,46092,46115,0.287
11.01.2024 23:00:00.000 GMT+0100,46115,46391,46060,46367,0.1763
12.01.2024 00:00:00.000 GMT+0100,46367,46452,46265,46301,0.2009
12.01.2024 01:00:00.000 GMT+0100,46301,46477,46047,46256,0.2413
12.01.2024 02:00:00.000 GMT+0100,46256,46292,45864,46099,0.2529
12.01.2024 03:00:00.000 GMT+0100,46100,46213,45958,46102,0.2217
12.01.2024 04:00:00.000 GMT+0100,46102,46148,45890,45963,0.1807
12.01.2024 05:00:00.000 GMT+0100,45962,46071,45835,45918,0.2092
12.01.2024 06:00:00.000 GMT+0100,45918,46172,45860,46156,0.1302
12.01.2024 07:00:00.000 GMT+0100,46156,46327,46067,46076,0.1545
12.01.2024 08:00:00.000 GMT+0100,46076,46110,45743,45966,0.2779
12.01.2024 09:00:00.000 GMT+0100,45970,45970,45601,45826,0.2887
12.01.2024 10:00:00.000 GMT+0100,45826,46034,45510,45888,0.2638
12.01.2024 11:00:00.000 GMT+0100,45888,46096,45803,46026,0.1783
12.01.2024 12:00:00.000 GMT+0100,46026,46218,45908,45917,0.2534
12.01.2024 13:00:00.000 GMT+0100,45917,46070,45650,45829,0.1932
12.01.2024 14:00:00.000 GMT+0100,45830,45904,45572,45743,0.2164
12.01.2024 15:00:00.000 GMT+0100,45743,45854,45223,45405,0.1891
12.01.2024 16:00:00.000 GMT+0100,45405,45423,44232,44361,0.069
12.01.2024 17:00:00.000 GMT+0100,44361,44621,43172,43531,0.0665
12.01.2024 18:00:00.000 GMT+0100,43553,43718,43213,43682,0.056
12.01.2024 19:00:00.000 GMT+0100,43682,43837,43251,43404,0.0496
12.01.2024 20:00:00.000 GMT+0100,43404,43662,43212,43388,0.059
12.01.2024 21:00:00.000 GMT+0100,43388,43947,43370,43615,0.2028
12.01.2024 22:00:00.000 GMT+0100,43615,43823,43198,43364,0.0304
12.01.2024 23:00:00.000 GMT+0100,43365,43375,41387,42420,0.0488
13.01.2024 00:00:00.000 GMT+0100,42420,42875,42390,42710,0.0247
13.01.2024 01:00:00.000 GMT+0100,42710,42910,42688,42722,0.0218
13.01.2024 02:00:00.000 GMT+0100,42721,42813,42446,42587,0.0203
13.01.2024 03:00:00.000 GMT+0100,42592,42777,42450,42461,0.0162
13.01.2024 04:00:00.000 GMT+0100,42456,42601,42363,42535,0.0151
13.01.2024 05:00:00.000 GMT+0100,42535,42784,42477,42764,0.0121
13.01.2024 06:00:00.000 GMT+0100,42764,43062,42695,43026,0.0123
13.01.2024 07:00:00.000 GMT+0100,43026,43109,42885,43080,0.0102
13.01.2024 08:00:00.000 GMT+0100,43081,43184,42996,43034,0.0112
13.01.2024 09:00:00.000 GMT+0100,43065,43206,43032,43133,0.0247
13.01.2024 10:00:00.000 GMT+0100,43132,43156,42826,42884,0.0312
13.01.2024 11:00:00.000 GMT+0100,42883,42887,42597,42661,0.0343
13.01.2024 12:00:00.000 GMT+0100,42660,42758,42480,42576,0.0353
13.01.2024 13:00:00.000 GMT+0100,42577,42705,42469,42652,0.0298
13.01.2024 14:00:00.000 GMT+0100,42652,42748,42567,42700,0.0242
13.01.2024 15:00:00.000 GMT+0100,42700,42907,42608,42817,0.034
13.01.2024 16:00:00.000 GMT+0100,42816,43204,42816,43113,0.0325
13.01.2024 17:00:00.000 GMT+0100,43113,43141,42756,42849,0.0353
13.01.2024 18:00:00.000 GMT+0100,42849,42944,42734,42857,0.0311
13.01.2024 19:00:00.000 GMT+0100,42856,42863,42700,42762,0.0245
13.01.2024 20:00:00.000 GMT+0100,42761,42940,42744,42747,0.0212
13.01.2024 21:00:00.000 GMT+0100,42747,42876,42672,42828,0.0204
13.01.2024 22:00:00.000 GMT+0100,42829,42938,42788,42925,0.014
13.01.2024 23:00:00.000 GMT+0100,42891,42994,42851,42951,0.0132
14.01.2024 00:00:00.000 GMT+0100,42952,42952,42769,42806,0.0184
14.01.2024 01:00:00.000 GMT+0100,42805,42846,42633,42650,0.0224
14.01.2024 02:00:00.000 GMT+0100,42649,42802,42639,42734,0.0189
14.01.2024 03:00:00.000 GMT+0100,42734,42782,42618,42736,0.0157
14.01.2024 04:00:00.000 GMT+0100,42735,42760,42608,42640,0.0203
14.01.2024 05:00:00.000 GMT+0100,42640,42648,42523,42541,0.0177
14.01.2024 06:00:00.000 GMT+0100,42542,42751,42540,42709,0.0105
14.01.2024 07:00:00.000 GMT+0100,42709,42942,42708,42939,0.0115
14.01.2024 08:00:00.000 GMT+0100,42939,43014,42854,42970,0.0171
14.01.2024 09:00:00.000 GMT+0100,42970,42986,42851,42951,0.0104
14.01.2024 10:00:00.000 GMT+0100,42950,43028,42786,43013,0.0139
14.01.2024 11:00:00.000 GMT+0100,43013,43024,42829,42846,0.0132
14.01.2024 12:00:00.000 GMT+0100,42848,42888,42741,42786,0.016
14.01.2024 13:00:00.000 GMT+0100,42785,42805,42683,42717,0.0161
14.01.2024 14:00:00.000 GMT+0100,42718,42881,42703,42848,0.0131
14.01.2024 15:00:00.000 GMT+0100,42849,42962,42752,42779,0.0176
14.01.2024 16:00:00.000 GMT+0100,42779,42912,42766,42867,0.0159
14.01.2024 17:00:00.000 GMT+0100,42867,42922,42819,42888,0.0175
14.01.2024 18:00:00.000 GMT+0100,42886,42965,42834,42926,0.0202
14.01.2024 19:00:00.000 GMT+0100,42928,42963,42800,42854,0.0167
14.01.2024 20:00:00.000 GMT+0100,42854,42887,42597,42613,0.0249
14.01.2024 21:00:00.000 GMT+0100,42612,42689,42186,42468,0.0397
14.01.2024 22:00:00.000 GMT+0100,42468,42549,41957,42496,0.0437
14.01.2024 23:00:00.000 GMT+0100,42454,42559,41986,42232,0.017
15.01.2024 00:00:00.000 GMT+0100,42232,42274,41679,41679,0.0685
15.01.2024 01:00:00.000 GMT+0100,41679,42316,41662,42242,0.0599
15.01.2024 02:00:00.000 GMT+0100,42242,42350,42137,42229,0.0467
15.01.2024 03:00:00.000 GMT+0100,42229,42366,42155,42356,0.0485
15.01.2024 04:00:00.000 GMT+0100,42356,42596,42343,42528,0.0481
15.01.2024 05:00:00.000 GMT+0100,42528,42591,42461,42554,0.0417
15.01.2024 06:00:00.000 GMT+0100,42552,42781,42530,42698,0.0568
15.01.2024 07:00:00.000 GMT+0100,42698,42747,42573,42606,0.042
15.01.2024 08:00:00.000 GMT+0100,42606,42717,42484,42671,0.0391
15.01.2024 09:00:00.000 GMT+0100,42671,42727,42603,42627,0.0337
15.01.2024 10:00:00.000 GMT+0100,42626,42699,42554,42689,0.0388
15.01.2024 11:00:00.000 GMT+0100,42689,42701,42501,42511,0.0438
15.01.2024 12:00:00.000 GMT+0100,42512,42662,42500,42650,0.0464
